operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,beegfs-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,beegfs-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,beegfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,beegfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,ssd-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,ssd-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,tmpfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,tmpfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,ssd-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,ssd-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,tmpfs-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,tmpfs-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,beegfs-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,beegfs-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,beegfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,beegfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,ssd-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,ssd-ssd,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,tmpfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
scp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,tmpfs-tmpfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,ssd-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,ssd-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",8,4,,tmpfs-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,629145.5998535156
cp,0,4096.0,78643.19998168945,32,32,,"[8, 16]",16,2,,tmpfs-beegfs,32,stage_out-sim,,"sim_out_0.bin,sim_out_1.bin,sim_out_2.bin,sim_out_3.bin,sim_out_4.bin,sim_out_5.bin,sim_out_6.bin,sim_out_7.bin,sim_out_8.bin,sim_out_9.bin,sim_out_10.bin,sim_out_11.bin,sim_out_12.bin,sim_out_13.bin,sim_out_14.bin,sim_out_15.bin,sim_out_16.bin,sim_out_17.bin,sim_out_18.bin,sim_out_19.bin,sim_out_20.bin,sim_out_21.bin,sim_out_22.bin,sim_out_23.bin,sim_out_24.bin,sim_out_25.bin,sim_out_26.bin,sim_out_27.bin,sim_out_28.bin,sim_out_29.bin,sim_out_30.bin,sim_out_31.bin",1.5,sim,1258291.1997070312
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_0-node0,sim_out_0.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_0-node0,analysis_out_0.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_1-node0,sim_out_1.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_1-node0,analysis_out_1.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_2-node1,sim_out_2.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_2-node1,analysis_out_2.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_3-node1,sim_out_3.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_3-node1,analysis_out_3.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_4-node2,sim_out_4.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_4-node2,analysis_out_4.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_5-node2,sim_out_5.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_5-node2,analysis_out_5.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_6-node3,sim_out_6.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_6-node3,analysis_out_6.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_7-node3,sim_out_7.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_7-node3,analysis_out_7.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_8-node4,sim_out_8.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_8-node4,analysis_out_8.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_9-node4,sim_out_9.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_9-node4,analysis_out_9.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_10-node5,sim_out_10.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_10-node5,analysis_out_10.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_11-node5,sim_out_11.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_11-node5,analysis_out_11.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_12-node6,sim_out_12.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_12-node6,analysis_out_12.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_13-node6,sim_out_13.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_13-node6,analysis_out_13.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_14-node7,sim_out_14.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_14-node7,analysis_out_14.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_15-node7,sim_out_15.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,16,16,1.2287999997138976,"[8, 16]",8,2,2000.0,pfs,2457,analysis,analysis_15-node7,analysis_out_15.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_0-node0,sim_out_0.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_0-node0,analysis_out_0.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_1-node0,sim_out_1.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_1-node0,analysis_out_1.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_2-node1,sim_out_2.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_2-node1,analysis_out_2.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_3-node1,sim_out_3.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_3-node1,analysis_out_3.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_4-node2,sim_out_4.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_4-node2,analysis_out_4.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_5-node2,sim_out_5.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_5-node2,analysis_out_5.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_6-node3,sim_out_6.bin,2.0,sim,117964.79997253418
write,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_6-node3,analysis_out_6.bin,2.0,sim,117964.79997253418
read,0,1048576.0,2457.5999994277954,32,32,1.2287999997138976,"[8, 16]",16,2,2000.0,pfs,2457,analysis,analysis_7-node3,sim_out_7.bin,2.0,sim,117964.79997253418
